CVE-2012-3412	v3.2.30~89
CVE-2019-19338	v4.4.207~99
CVE-2019-19447	v3.16.82~43
CVE-2019-19448	v4.4.233~28
CVE-2019-19462	v4.9.227~28
CVE-2019-19523	v3.16.79~10
CVE-2019-19524	v3.16.79~9
CVE-2019-19525	v4.4.197~71
CVE-2019-19526	v4.14.152~11
CVE-2019-19527	v3.16.79~8
CVE-2019-19529	v4.14.154~119
CVE-2019-19528	v3.16.79~5
CVE-2019-19530	v3.16.78~46
CVE-2019-19531	v3.16.78~60
CVE-2019-19534	v3.16.79~2
CVE-2019-19533	v3.16.79~3
CVE-2019-19535	v4.4.190~55
CVE-2019-19543	v4.14.123~167
CVE-2019-19537	v3.16.78~50
CVE-2019-19536	v3.16.78~64
CVE-2019-19767	v3.16.81~8
CVE-2019-19768	v3.16.83~37
CVE-2019-19769	v5.4.27^0
CVE-2019-19770	v4.14.205~40
CVE-2019-19813	v4.4.247~23
CVE-2019-19807	v3.16.80~29
CVE-2019-19816	v4.4.247~23
CVE-2019-19927	v4.19.97~53
CVE-2019-19922	v4.14.154~95
CVE-2019-19947	v3.16.81~6
CVE-2019-1999	v4.14.124~3
CVE-2019-19965	v3.16.81~2
CVE-2019-19966	v3.16.81~5
CVE-2019-20054	v3.16.72~102
CVE-2019-20095	v4.9.180~37
CVE-2019-2025	v4.14.86~5
CVE-2019-2024	v3.16.66~18
CVE-2019-20096	v3.16.72~99
CVE-2019-20422	v5.3.4~322
CVE-2019-20636	v3.16.83~35
CVE-2019-20810	v4.4.228~18
CVE-2019-20806	v4.9.212~165
CVE-2019-20811	v3.16.72~129
CVE-2019-20812	v3.16.83~171
CVE-2019-20934	v3.16.78~75
CVE-2019-2101	v3.16.70~6
CVE-2019-2182	v4.9.211~89
CVE-2019-2213	v4.14.136~18
CVE-2019-2214	v5.2.5~33
CVE-2019-2215	v3.16.79~26
CVE-2019-3016	v4.14.192~41
CVE-2019-3459	v3.16.66~17
CVE-2019-3460	v3.16.66~16
CVE-2019-3701	v3.16.64~11
CVE-2019-3819	v4.19.21~30
CVE-2019-3874	v4.19.137~44
CVE-2019-3846	v3.16.70~5
CVE-2019-3882	v3.16.66~15
CVE-2019-3887	v4.19.35~3
CVE-2019-3900	v3.16.72~26
CVE-2019-5108	v3.16.83~241
CVE-2019-6133	v3.16.67~4
CVE-2019-3901	v3.16.66~13
CVE-2019-7221	v3.16.64~3
CVE-2019-6974	v3.16.64~4
CVE-2019-7308	v4.14.113~9
CVE-2019-8912	v4.14.103~16
CVE-2019-7222	v3.16.64~2
CVE-2019-8956	v4.19.21~44
CVE-2019-8980	v4.9.163~64
CVE-2019-9003	v4.19.18~6
CVE-2019-9162	v4.19.25~5
CVE-2019-9245	v4.14.181~71
CVE-2019-9445	v4.4.233~138
CVE-2019-9213	v3.16.66~23
CVE-2019-9454	v3.2.100~34
CVE-2019-9453	v4.14.181~70
CVE-2019-9457	v3.16.59~2
CVE-2019-9455	v4.4.177~83
CVE-2019-9456	v3.2.102~34
CVE-2019-9466	v3.16.66~6
CVE-2019-9458	v3.16.61~45
CVE-2019-9503	v3.16.66~6
CVE-2019-9500	v4.9.181~37
CVE-2019-9857	v4.19.36~108
CVE-2019-9506	v3.16.74~78
CVE-2020-0009	v3.16.83~34
CVE-2020-0041	v5.3.17~178
CVE-2020-0030	v4.4.196~14
CVE-2020-0067	v4.14.181~69
CVE-2020-0110	v5.4.23~62
CVE-2020-0066	v3.16.35~1171
CVE-2020-0255	v3.16.85~48
CVE-2020-0305	v3.16.83~91
CVE-2020-0423	v4.14.203~185
CVE-2020-0404	v3.16.84~36
CVE-2020-0427	v4.4.244~50
CVE-2020-0429	v4.4.219~19
CVE-2020-0430	v4.14.164~24
CVE-2020-0435	v4.14.86~96
CVE-2020-0432	v4.4.213~48
CVE-2020-0431	v3.16.83~137
CVE-2020-0433	v4.4.224~24
CVE-2020-0444	v4.4.216~54
CVE-2020-0465	v4.4.236~62
CVE-2020-0466	v4.4.234~6
CVE-2020-10135	v4.4.240~14
CVE-2020-10711	v4.4.224~18
CVE-2020-10690	v3.16.83~14
CVE-2020-10720	v3.16.75~49
CVE-2020-10751	v3.16.85~48
CVE-2020-10732	v3.16.85~2
CVE-2020-10757	v4.9.227~31
CVE-2020-10766	v4.4.228~92
CVE-2020-10767	v4.4.228~79
CVE-2020-10768	v4.4.228~78
CVE-2020-10769	v3.16.66~176
CVE-2020-10773	v3.16.80~27
CVE-2020-10781	v4.14.189~19
CVE-2020-10942	v3.16.83~24
CVE-2020-11494	v3.16.83~4
CVE-2020-11608	v3.16.83~22
CVE-2020-11565	v3.16.83~23
CVE-2020-11609	v3.16.83~21
CVE-2020-11884	v4.19.119~2
CVE-2020-11668	v3.16.83~20
CVE-2020-12351	v4.9.240~16
CVE-2020-12464	v3.16.85~45
CVE-2020-12465	v4.19.111~26
CVE-2020-12652	v3.16.85~43
CVE-2020-12352	v4.4.239^0
CVE-2020-12653	v3.16.85~42
CVE-2020-12654	v3.16.85~41
CVE-2020-12656	v5.4.56~85
CVE-2020-12655	v4.9.229~3
CVE-2020-12657	v4.14.177~174
CVE-2020-12659	v4.19.118~46
CVE-2020-12768	v4.19.125~78
CVE-2020-12769	v3.16.84~99
CVE-2020-12770	v3.16.85~18
CVE-2020-12771	v4.4.229~78
CVE-2020-12912	v5.9.9~39
CVE-2020-12826	v3.16.85~17
CVE-2020-13143	v3.16.85~16
CVE-2020-13974	v4.4.227~11
CVE-2020-14314	v4.4.234~10
CVE-2020-14331	v4.4.233~111
CVE-2020-14351	v4.4.244~6
CVE-2020-14356	v4.9.231~50
CVE-2020-14386	v4.9.239~39
CVE-2020-14385	v4.19.144~54
CVE-2020-14381	v3.16.83~3
CVE-2020-14390	v4.4.237~28
CVE-2020-15393	v4.4.230~15
CVE-2020-14416	v3.16.83~48
CVE-2020-15852	v5.7.10~24
CVE-2020-15436	v4.4.229~77
CVE-2020-15437	v4.4.232~24
CVE-2020-15780	v5.4.50~37
CVE-2020-16119	v4.4.284~15
CVE-2020-16166	v4.4.233~122
CVE-2020-24394	v4.14.188~10
CVE-2020-24586	v4.4.271~59
CVE-2020-24587	v4.4.271~59
CVE-2020-24490	v4.4.240~15
CVE-2020-24588	v4.4.271~57
CVE-2020-25211	v4.4.239~25
CVE-2020-25212	v4.4.233~7
CVE-2020-25221	v5.8.7~15
CVE-2020-25284	v4.4.237~29
CVE-2020-25639	v5.4.102~233
CVE-2020-25285	v4.4.236~16
CVE-2020-25643	v4.4.238~80
CVE-2020-25656	v4.4.242~45
CVE-2020-25645	v4.4.244~47
CVE-2020-25668	v4.4.242~33
CVE-2020-25669	v4.4.245~4
CVE-2020-25670	v4.4.267~37
CVE-2020-25671	v4.4.267~36
CVE-2020-25672	v4.4.267~35
CVE-2020-25673	v4.4.267~34
CVE-2020-25704	v4.9.244~19
CVE-2020-25705	v4.4.241~98
CVE-2020-26088	v4.4.233~44
CVE-2020-26139	v4.4.271~52
CVE-2020-26141	v5.4.124~150
CVE-2020-26145	v5.4.124~153
CVE-2020-26147	v4.4.271~60
CVE-2020-26558	v4.4.270~2
CVE-2020-27066	v4.4.218~29
CVE-2020-27068	v4.4.216~65
CVE-2020-27152	v5.8.17~113
CVE-2020-27067	v3.2.97~61
CVE-2020-27171	v5.10.25~11
CVE-2020-27194	v5.8.15~120
CVE-2020-27170	v5.10.25~12
CVE-2020-2732	v3.16.83~32
CVE-2020-27673	v4.4.244~17
CVE-2020-27675	v4.4.244~18
CVE-2020-27777	v4.14.204~34
CVE-2020-27820	v5.4.162~16
CVE-2020-27786	v4.4.224~16
CVE-2020-27825	v4.4.254~4
CVE-2020-27830	v4.14.212~12
CVE-2020-28374	v4.4.252~14
CVE-2020-28588	v5.4.83~15
CVE-2020-28915	v4.4.239~21
CVE-2020-28941	v4.14.209~20
CVE-2020-28974	v4.4.242~11
CVE-2020-29368	v4.9.228~32
CVE-2020-29370	v4.4.217~3
CVE-2020-29369	v5.4.54~18
CVE-2020-29372	v5.6.7^0
CVE-2020-29371	v4.4.234~25
CVE-2020-29374	v4.4.289~9
CVE-2020-29569	v4.4.254~3
CVE-2020-29568	v4.4.249~7
CVE-2020-29660	v4.4.248~16
CVE-2020-29661	v4.4.248~19
CVE-2020-35499	v5.10.4~381
CVE-2020-35508	v4.4.242~10
CVE-2020-35513	v4.14.35~2
CVE-2020-35519	v4.4.248~34
CVE-2020-36311	v4.19.197~11
CVE-2020-36158	v4.4.250~2
CVE-2020-36312	v4.4.238~85
CVE-2020-36387	v5.7.16~2
CVE-2020-36386	v4.4.233~114
CVE-2020-3702	v4.4.284~128
CVE-2020-8428	v4.4.212~9
CVE-2020-8647	v3.16.83~31
CVE-2020-8648	v3.16.83~28
CVE-2020-8649	v3.16.83~31
CVE-2020-9391	v5.4.23~69
CVE-2020-8694	v4.4.242^0
CVE-2020-8835	v5.5.14~25
CVE-2021-0129	v4.4.270~2
CVE-2020-8992	v5.4.21~51
CVE-2020-9383	v3.16.83~25
CVE-2021-0342	v4.19.129~262
CVE-2021-0448	v4.4.239~25
CVE-2021-0447	v3.2.99~59
CVE-2021-0707	v5.4.89~10
CVE-2021-0512	v4.4.258^0
CVE-2021-0605	v4.4.237^0
CVE-2021-0920	v4.4.278~26
CVE-2021-0935	v4.14.32~37
CVE-2021-0941	v4.9.265~19
CVE-2021-0937	v4.4.267~4
CVE-2021-1048	v4.4.236~47
CVE-2021-20268	v5.10.10~40
CVE-2021-20261	v4.4.262~67
CVE-2021-20317	v4.9.298~6
CVE-2021-20265	v3.2.78~61
CVE-2021-20292	v4.9.298~11
CVE-2021-20320	v4.4.284^0
CVE-2021-20321	v4.4.290~12
CVE-2021-21781	v4.4.278~16
CVE-2021-20322	v4.19.215~22
CVE-2021-22555	v4.4.267~4
CVE-2021-22543	v4.9.298~2
CVE-2021-22600	v5.10.88~45
CVE-2021-23133	v4.14.231^0
CVE-2021-26708	v5.10.13~2
CVE-2021-26401	v4.9.306~27
CVE-2021-23134	v5.12.4~674
CVE-2021-26930	v4.4.258~4
CVE-2021-26931	v4.4.258~7
CVE-2021-26932	v4.4.258~12
CVE-2021-27363	v4.4.260~10
CVE-2021-27364	v4.4.260~10
CVE-2021-28039	v5.10.21~18
CVE-2021-28038	v4.4.260~6
CVE-2021-28375	v5.4.106~43
CVE-2021-27365	v4.4.260~8
CVE-2021-28660	v4.4.262~32
CVE-2021-28691	v5.10.43~3
CVE-2021-28688	v4.4.264~2
CVE-2021-28711	v4.4.296~5
CVE-2021-28712	v4.4.296~4
CVE-2021-28715	v4.4.296~2
CVE-2021-28951	v5.10.26~101
CVE-2021-28952	v5.10.26~124
CVE-2021-28714	v4.9.294~3
CVE-2021-28964	v4.4.263~11
CVE-2021-28971	v4.9.263~9
CVE-2021-28972	v4.4.263~6
CVE-2021-28713	v4.4.296~3
CVE-2021-29154	v4.4.266~15
CVE-2021-29155	v5.10.32~14
CVE-2021-29264	v4.9.298~9
CVE-2021-29265	v4.4.262~34
CVE-2021-29266	v5.10.26~131
CVE-2021-29649	v5.10.27~58
CVE-2021-29647	v4.9.264~4
CVE-2021-29646	v5.10.27~100
CVE-2021-29648	v5.11.11~144
CVE-2021-29650	v4.4.271~64
CVE-2021-29657	v5.10.28~46
CVE-2021-30002	v4.4.260~2
CVE-2021-31440	v5.10.37~24
CVE-2021-3178	v4.4.253~11
CVE-2021-31829	v5.4.117~15
CVE-2021-32606	v5.12.9~277
CVE-2021-31916	v4.4.269~16
CVE-2021-32399	v4.4.271~6
CVE-2021-33034	v4.4.269~134
CVE-2021-33033	v4.9.298~8
CVE-2021-33098	v4.14.235~10
CVE-2021-33200	v5.12.7^0
CVE-2021-3348	v4.14.218^0
CVE-2021-33624	v4.19.204~10
CVE-2021-3347	v4.4.259^0
CVE-2021-3411	v5.9.15~3
CVE-2021-33909	v4.4.276~2
CVE-2021-3428	v4.4.262^0
CVE-2021-3444	v4.19.206~31
CVE-2021-34693	v4.4.274~26
CVE-2021-3489	v5.10.37~8
CVE-2021-3490	v5.10.37~9
CVE-2021-34866	v5.10.62~104
CVE-2021-3483	v4.4.265~8
CVE-2021-3491	v5.10.37~526
CVE-2021-35039	v4.19.196~27
CVE-2021-3501	v5.10.32~12
CVE-2021-3543	v5.10.36~297
CVE-2021-3506	v4.19.191~342
CVE-2021-34981	v4.4.271~36
CVE-2021-3564	v4.4.272~16
CVE-2021-3573	v4.4.272~15
CVE-2021-3587	v4.4.272~6
CVE-2021-3609	v4.4.276~66
CVE-2021-3612	v4.4.259~30
CVE-2021-3635	v4.19.98~41
CVE-2021-3653	v4.4.282~18
CVE-2021-3640	v4.4.293~119
CVE-2021-3656	v4.14.245~34
CVE-2021-3659	v4.4.267~14
CVE-2021-3679	v4.4.277~7
CVE-2021-3715	v4.4.218~57
CVE-2021-37159	v4.4.292~12
CVE-2021-3739	v5.4.144~6
CVE-2021-3736	v5.14.6~319
CVE-2021-3732	v4.4.281~2
CVE-2021-3743	v4.19.196~69
CVE-2021-3744	v4.14.249~6
CVE-2021-3752	v4.4.293~118
CVE-2021-3753	v4.4.283~4
CVE-2021-37576	v4.4.277~15
CVE-2021-3760	v4.4.290~11
CVE-2021-3764	v4.14.249~6
CVE-2021-3772	v4.4.291~3
CVE-2021-38166	v5.10.60~67
CVE-2021-38160	v4.4.276~16
CVE-2021-38200	v5.12.13~33
CVE-2021-38203	v5.13.4~322
CVE-2021-38201	v5.12.19~108
CVE-2021-38199	v4.9.299~8
CVE-2021-38204	v4.4.277~12
CVE-2021-38205	v4.4.281~3
CVE-2021-38207	v5.10.46~15
CVE-2021-38206	v5.10.46~21
CVE-2021-38208	v4.4.272~6
CVE-2021-38209	v5.10.35~28
CVE-2021-38300	v4.14.251~25
CVE-2021-3894	v4.14.252~15
CVE-2021-3896	v4.4.290~10
CVE-2021-39634	v4.4.239~29
CVE-2021-39633	v4.9.282~10
CVE-2021-39636	v4.14.37~81
CVE-2021-39656	v4.9.262~16
CVE-2021-39657	v4.4.254~20
CVE-2021-39685	v4.4.295~11
CVE-2021-39686	v4.4.292^0
CVE-2021-39648	v4.9.251~9
CVE-2021-4001	v5.10.82^0
CVE-2021-39698	v4.4.295~21
CVE-2021-39713	v4.19.221~61
CVE-2021-39711	v4.14.259~38
CVE-2021-4028	v5.10.71~72
CVE-2021-40490	v4.4.283^0
CVE-2021-4093	v5.14.15~60
CVE-2021-41073	v5.10.68~124
CVE-2021-4083	v4.4.294~9
CVE-2021-4090	v5.15.5~160
CVE-2021-4135	v4.19.222~31
CVE-2021-4148	v5.10.78~7
CVE-2021-4149	v4.9.307~2
CVE-2021-4154	v5.4.134~144
CVE-2021-4155	v4.4.299~9
CVE-2021-41864	v4.9.287~19
CVE-2021-4197	v4.14.276~29
CVE-2021-4157	v4.4.269~32
CVE-2021-4203	v4.4.287^0
CVE-2021-42008	v4.4.282~10
CVE-2021-4202	v4.4.293~24
CVE-2021-42252	v4.14.247~113
CVE-2021-42327	v5.10.77~46
CVE-2021-43389	v4.4.290~10
CVE-2021-42739	v4.9.299~9
CVE-2021-43057	v5.14.8~3
CVE-2021-43267	v5.10.77~63
CVE-2021-43975	v4.19.220~45
CVE-2021-44879	v5.15.17~834
CVE-2021-43976	v4.4.300~53
CVE-2021-45100	v5.15.12~29
CVE-2021-45402	v5.10.88~92
CVE-2021-45469	v4.14.260~9
CVE-2021-45095	v4.4.299~7
CVE-2021-45480	v5.15.11~94
CVE-2021-45485	v4.4.276~87
CVE-2021-45486	v4.4.274~16
CVE-2021-45868	v4.4.293~124
CVE-2021-46283	v5.10.64~14
CVE-2022-0322	v4.14.252~15
CVE-2022-0168	v5.10.110~530
CVE-2022-0185	v5.4.173~13
CVE-2022-0264	v5.15.11~165
CVE-2022-0286	v5.10.54~152
CVE-2022-0382	v5.15.14~28
CVE-2022-0433	v5.16.3~673
CVE-2022-0487	v4.9.301~3
CVE-2022-0492	v4.9.300^0
CVE-2022-0494	v5.4.193~14
CVE-2022-0435	v4.9.301~2
CVE-2022-0516	v5.10.100~4
CVE-2022-0742	v5.15.27~217
CVE-2022-0617	v4.4.302~22
CVE-2022-0847	v5.10.102~21
CVE-2022-0644	v4.9.288~14
CVE-2022-0854	v5.15.29~26
CVE-2022-0812	v5.4.53~103
CVE-2022-0995	v5.10.106~2
CVE-2022-0850	v4.4.276~179
CVE-2022-1011	v4.14.276~277
CVE-2022-1015	v5.15.32~17
CVE-2022-1048	v4.14.279~7
CVE-2022-1016	v4.9.309~8
CVE-2022-1043	v5.10.61~3
CVE-2022-1055	v5.4.177~5
CVE-2022-1195	v4.4.297~3
CVE-2022-1204	v4.14.277~7
CVE-2022-1198	v4.9.311~194
CVE-2022-1199	v4.9.307~16
CVE-2022-1263	v5.15.34~19
CVE-2022-1205	v4.14.277~4
CVE-2022-1353	v4.9.311~214
CVE-2022-1516	v4.9.311~98
CVE-2022-1651	v5.15.33~270
CVE-2022-1419	v4.14.278~27
CVE-2022-1671	v5.15.33~74
CVE-2022-20008	v4.19.231~40
CVE-2022-1734	v4.9.313~14
CVE-2022-22942	v4.14.264~2
CVE-2022-23036	v4.9.306~9
CVE-2022-23037	v4.9.306~7
CVE-2022-23038	v4.9.306~9
CVE-2022-23039	v4.9.306~5
CVE-2022-23041	v4.14.271~4
CVE-2022-23040	v4.9.306~10
CVE-2022-23042	v4.9.306~2
CVE-2022-24448	v4.9.300~31
CVE-2022-24959	v4.19.228~45
CVE-2022-24958	v4.9.305~26
CVE-2022-25258	v4.9.302~10
CVE-2022-25375	v4.9.302~9
CVE-2022-26490	v4.9.308^0
CVE-2022-26966	v4.9.304~26
CVE-2022-27223	v4.9.304~11
CVE-2022-27950	v5.15.25~58
CVE-2022-28356	v4.9.309~13
CVE-2022-28388	v4.14.277~40
CVE-2022-28389	v4.14.276~97
CVE-2022-28796	v5.17.1~12
CVE-2022-28390	v4.9.311~203
CVE-2022-29156	v5.10.103~35
CVE-2022-28893	v5.10.117~9
CVE-2022-29581	v4.14.278~76
CVE-2022-29582	v5.10.111~32
CVE-2022-29968	v5.17.6~70
CVE-2022-30594	v4.9.311~206
